PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,HasCabin,Title,CatAge,CatFare,Embarked_Q,Embarked_S,Embarked_C,Title_Mr,Title_Miss,Title_Mrs,Title_Unique
975,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False
976,,2,male,29.881137667304014,0,0,False,Mr,1,1,True,False,False,True,False,False,False
977,,3,male,29.881137667304014,1,0,False,Mr,1,1,False,False,True,True,False,False,False
978,,3,female,27.0,0,0,False,Miss,1,0,True,False,False,False,True,False,False
979,,3,female,18.0,0,0,False,Miss,0,1,False,True,False,False,True,False,False
980,,3,female,29.881137667304014,0,0,False,Miss,1,0,True,False,False,False,True,False,False
981,,2,male,2.0,1,1,False,Master,0,2,False,True,False,False,False,False,False
982,,3,female,22.0,1,0,False,Mrs,0,1,False,True,False,False,False,True,False
983,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False
984,,1,female,27.0,1,2,True,Mrs,1,3,False,True,False,False,False,True,False
985,,3,male,29.881137667304014,0,0,False,Mr,1,1,False,True,False,True,False,False,False
986,,1,male,25.0,0,0,False,Mr,1,2,False,False,True,True,False,False,False
987,,3,male,25.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False
988,,1,female,76.0,1,0,True,Mrs,3,3,False,True,False,False,False,True,False
989,,3,male,29.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
990,,3,female,20.0,0,0,False,Miss,0,0,False,True,False,False,True,False,False
991,,3,male,33.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False
992,,1,female,43.0,1,0,True,Mrs,3,3,False,False,True,False,False,True,False
993,,2,male,27.0,1,0,False,Mr,1,2,False,True,False,True,False,False,False
994,,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False
995,,3,male,26.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False
996,,3,female,16.0,1,1,False,Mrs,0,1,False,False,True,False,False,True,False
997,,3,male,28.0,0,0,False,Mr,1,2,False,True,False,True,False,False,False
998,,3,male,21.0,0,0,False,Mr,0,0,True,False,False,True,False,False,False
999,,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False
1000,,3,male,29.881137667304014,0,0,False,Mr,1,1,False,True,False,True,False,False,False
1001,,2,male,18.5,0,0,True,Mr,0,1,False,True,False,True,False,False,False
1002,,2,male,41.0,0,0,False,Mr,3,2,False,False,True,True,False,False,False
1003,,3,female,29.881137667304014,0,0,False,Miss,1,0,True,False,False,False,True,False,False
1004,,1,female,36.0,0,0,True,Miss,3,3,False,False,True,False,True,False,False
1005,,3,female,18.5,0,0,False,Miss,0,0,True,False,False,False,True,False,False
1006,,1,female,63.0,1,0,True,Mrs,3,3,False,True,False,False,False,True,False
1007,,3,male,18.0,1,0,False,Mr,0,1,False,False,True,True,False,False,False
1008,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,False,True,True,False,False,False
1009,,3,female,1.0,1,1,True,Miss,0,2,False,True,False,False,True,False,False
1010,,1,male,36.0,0,0,True,Mr,3,3,False,False,True,True,False,False,False
1011,,2,female,29.0,1,0,False,Mrs,1,2,False,True,False,False,False,True,False
1012,,2,female,12.0,0,0,False,Miss,0,2,False,True,False,False,True,False,False
1013,,3,male,29.881137667304014,1,0,False,Mr,1,0,True,False,False,True,False,False,False
1014,,1,female,35.0,1,0,True,Mrs,2,3,False,False,True,False,False,True,False
1015,,3,male,28.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False
1016,,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False
1017,,3,female,17.0,0,1,False,Miss,0,2,False,True,False,False,True,False,False
1018,,3,male,22.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False
1019,,3,female,29.881137667304014,2,0,False,Miss,1,2,True,False,False,False,True,False,False
1020,,2,male,42.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False
1021,,3,male,24.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
1022,,3,male,32.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False
1023,,1,male,53.0,0,0,True,Unique,3,2,False,False,True,False,False,False,True
1024,,3,female,29.881137667304014,0,4,False,Mrs,1,2,False,True,False,False,False,True,False
1025,,3,male,29.881137667304014,1,0,False,Mr,1,0,False,False,True,True,False,False,False
1026,,3,male,43.0,0,0,False,Mr,3,0,False,True,False,True,False,False,False
1027,,3,male,24.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False
1028,,3,male,26.5,0,0,False,Mr,1,0,False,False,True,True,False,False,False
1029,,2,male,26.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
1030,,3,female,23.0,0,0,False,Miss,1,1,False,True,False,False,True,False,False
1031,,3,male,40.0,1,6,False,Mr,3,3,False,True,False,True,False,False,False
1032,,3,female,10.0,5,2,False,Miss,0,3,False,True,False,False,True,False,False
1033,,1,female,33.0,0,0,False,Miss,2,3,False,True,False,False,True,False,False
1034,,1,male,61.0,1,3,True,Mr,3,3,False,False,True,True,False,False,False
1035,,2,male,28.0,0,0,False,Mr,1,2,False,True,False,True,False,False,False
1036,,1,male,42.0,0,0,False,Mr,3,2,False,True,False,True,False,False,False
1037,,3,male,31.0,3,0,False,Mr,2,2,False,True,False,True,False,False,False
1038,,1,male,29.881137667304014,0,0,True,Mr,1,3,False,True,False,True,False,False,False
1039,,3,male,22.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False
1040,,1,male,29.881137667304014,0,0,False,Mr,1,2,False,True,False,True,False,False,False
1041,,2,male,30.0,1,1,False,Unique,2,2,False,True,False,False,False,False,True
1042,,1,female,23.0,0,1,True,Mrs,1,3,False,False,True,False,False,True,False
1043,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,False,True,True,False,False,False
1044,,3,male,60.5,0,0,False,Mr,3,3,False,True,False,True,False,False,False
1045,,3,female,36.0,0,2,False,Mrs,3,1,False,True,False,False,False,True,False
1046,,3,male,13.0,4,2,False,Master,0,3,False,True,False,False,False,False,False
1047,,3,male,24.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False
1048,,1,female,29.0,0,0,True,Miss,1,3,False,True,False,False,True,False,False
1049,,3,female,23.0,0,0,False,Miss,1,0,False,True,False,False,True,False,False
1050,,1,male,42.0,0,0,True,Mr,3,2,False,True,False,True,False,False,False
1051,,3,female,26.0,0,2,False,Mrs,1,1,False,True,False,False,False,True,False
1052,,3,female,29.881137667304014,0,0,False,Miss,1,0,True,False,False,False,True,False,False
1053,,3,male,7.0,1,1,False,Master,0,2,False,False,True,False,False,False,False
1054,,2,female,26.0,0,0,False,Miss,1,1,False,True,False,False,True,False,False
1055,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False
1056,,2,male,41.0,0,0,False,Unique,3,1,False,True,False,False,False,False,True
1057,,3,female,26.0,1,1,False,Mrs,1,2,False,True,False,False,False,True,False
1058,,1,male,48.0,0,0,True,Mr,3,3,False,False,True,True,False,False,False
1059,,3,male,18.0,2,2,False,Mr,0,3,False,True,False,True,False,False,False
1060,,1,female,29.881137667304014,0,0,False,Mrs,1,2,False,False,True,False,False,True,False
1061,,3,female,22.0,0,0,False,Miss,0,1,False,True,False,False,True,False,False
1062,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False
1063,,3,male,27.0,0,0,False,Mr,1,0,False,False,True,True,False,False,False
1064,,3,male,23.0,1,0,False,Mr,1,1,False,True,False,True,False,False,False
1065,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,False,True,True,False,False,False
1066,,3,male,40.0,1,5,False,Mr,3,3,False,True,False,True,False,False,False
1067,,2,female,15.0,0,2,False,Miss,0,3,False,True,False,False,True,False,False
1068,,2,female,20.0,0,0,False,Miss,0,3,False,True,False,False,True,False,False
1069,,1,male,54.0,1,0,True,Mr,3,3,False,False,True,True,False,False,False
1070,,2,female,36.0,0,3,True,Mrs,3,3,False,True,False,False,False,True,False
1071,,1,female,64.0,0,2,True,Mrs,3,3,False,False,True,False,False,True,False
1072,,2,male,30.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False
1073,,1,male,37.0,1,1,True,Mr,3,3,False,False,True,True,False,False,False
1074,,1,female,18.0,1,0,True,Mrs,0,3,False,True,False,False,False,True,False
1075,,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False
1076,,1,female,27.0,1,1,True,Mrs,1,3,False,False,True,False,False,True,False
1077,,2,male,40.0,0,0,False,Mr,3,2,False,True,False,True,False,False,False
1078,,2,female,21.0,0,1,False,Miss,0,2,False,True,False,False,True,False,False
1079,,3,male,17.0,2,0,False,Mr,0,1,False,True,False,True,False,False,False
1080,,3,female,29.881137667304014,8,2,False,Miss,1,3,False,True,False,False,True,False,False
1081,,2,male,40.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False
1082,,2,male,34.0,1,0,False,Mr,2,2,False,True,False,True,False,False,False
1083,,1,male,29.881137667304014,0,0,False,Mr,1,2,False,True,False,True,False,False,False
1084,,3,male,11.5,1,1,False,Master,0,2,False,True,False,False,False,False,False
1085,,2,male,61.0,0,0,False,Mr,3,1,True,False,False,True,False,False,False
1086,,2,male,8.0,0,2,False,Master,0,3,False,True,False,False,False,False,False
1087,,3,male,33.0,0,0,False,Mr,2,0,False,True,False,True,False,False,False
1088,,1,male,6.0,0,2,True,Master,0,3,False,False,True,False,False,False,False
1089,,3,female,18.0,0,0,False,Miss,0,0,False,True,False,False,True,False,False
1090,,2,male,23.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
1091,,3,female,29.881137667304014,0,0,False,Mrs,1,1,False,True,False,False,False,True,False
1092,,3,female,29.881137667304014,0,0,False,Miss,1,2,True,False,False,False,True,False,False
1093,,3,male,0.33,0,2,False,Master,0,1,False,True,False,False,False,False,False
1094,,1,male,47.0,1,0,True,Unique,3,3,False,False,True,False,False,False,True
1095,,2,female,8.0,1,1,False,Miss,0,2,False,True,False,False,True,False,False
1096,,2,male,25.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
1097,,1,male,29.881137667304014,0,0,False,Mr,1,2,False,False,True,True,False,False,False
1098,,3,female,35.0,0,0,False,Miss,2,0,True,False,False,False,True,False,False
1099,,2,male,24.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
1100,,1,female,33.0,0,0,True,Miss,2,2,False,False,True,False,True,False,False
1101,,3,male,25.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False
1102,,3,male,32.0,0,0,False,Mr,2,2,False,True,False,True,False,False,False
1103,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False
1104,,2,male,17.0,0,0,False,Mr,0,3,False,True,False,True,False,False,False
1105,,2,female,60.0,1,0,False,Mrs,3,2,False,True,False,False,False,True,False
1106,,3,female,38.0,4,2,False,Miss,3,0,False,True,False,False,True,False,False
1107,,1,male,42.0,0,0,True,Mr,3,3,False,True,False,True,False,False,False
1108,,3,female,29.881137667304014,0,0,False,Miss,1,0,True,False,False,False,True,False,False
1109,,1,male,57.0,1,1,False,Mr,3,3,False,True,False,True,False,False,False
1110,,1,female,50.0,1,1,True,Mrs,3,3,False,False,True,False,False,True,False
1111,,3,male,29.881137667304014,0,0,False,Mr,1,1,False,True,False,True,False,False,False
1112,,2,female,30.0,1,0,False,Miss,2,1,False,False,True,False,True,False,False
1113,,3,male,21.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False
1114,,2,female,22.0,0,0,True,Mrs,0,1,False,True,False,False,False,True,False
1115,,3,male,21.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False
1116,,1,female,53.0,0,0,False,Mrs,3,2,False,False,True,False,False,True,False
1117,,3,female,29.881137667304014,0,2,False,Mrs,1,2,False,False,True,False,False,True,False
1118,,3,male,23.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False
1119,,3,female,29.881137667304014,0,0,False,Miss,1,0,True,False,False,False,True,False,False
1120,,3,male,40.5,0,0,False,Mr,3,2,False,True,False,True,False,False,False
1121,,2,male,36.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False
1122,,2,male,14.0,0,0,False,Mr,0,3,False,True,False,True,False,False,False
1123,,1,female,21.0,0,0,False,Miss,0,2,False,True,False,False,True,False,False
1124,,3,male,21.0,1,0,False,Mr,0,0,False,True,False,True,False,False,False
1125,,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False
1126,,1,male,39.0,1,0,True,Mr,3,3,False,False,True,True,False,False,False
1127,,3,male,20.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False
1128,,1,male,64.0,1,0,True,Mr,3,3,False,False,True,True,False,False,False
1129,,3,male,20.0,0,0,False,Mr,0,0,False,False,True,True,False,False,False
1130,,2,female,18.0,1,1,False,Miss,0,1,False,True,False,False,True,False,False
1131,,1,female,48.0,1,0,True,Mrs,3,3,False,False,True,False,False,True,False
1132,,1,female,55.0,0,0,False,Mrs,3,2,False,False,True,False,False,True,False
1133,,2,female,45.0,0,2,False,Mrs,3,2,False,True,False,False,False,True,False
1134,,1,male,45.0,1,1,True,Mr,3,3,False,False,True,True,False,False,False
1135,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False
1136,,3,male,29.881137667304014,1,2,False,Master,1,2,False,True,False,False,False,False,False
1137,,1,male,41.0,1,0,True,Mr,3,3,False,True,False,True,False,False,False
1138,,2,female,22.0,0,0,False,Mrs,0,2,False,True,False,False,False,True,False
1139,,2,male,42.0,1,1,False,Mr,3,3,False,True,False,True,False,False,False
1140,,2,female,29.0,1,0,False,Mrs,1,2,False,True,False,False,False,True,False
1141,,3,female,29.881137667304014,1,0,False,Mrs,1,1,False,False,True,False,False,True,False
1142,,2,female,0.92,1,2,False,Miss,0,2,False,True,False,False,True,False,False
1143,,3,male,20.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False
1144,,1,male,27.0,1,0,True,Mr,1,3,False,False,True,True,False,False,False
1145,,3,male,24.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
1146,,3,male,32.5,0,0,False,Mr,2,1,False,True,False,True,False,False,False
1147,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False
1148,,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False
1149,,3,male,28.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
1150,,2,female,19.0,0,0,False,Miss,0,1,False,True,False,False,True,False,False
1151,,3,male,21.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False
1152,,3,male,36.5,1,0,False,Mr,3,2,False,True,False,True,False,False,False
1153,,3,male,21.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False
1154,,2,female,29.0,0,2,False,Mrs,1,2,False,True,False,False,False,True,False
1155,,3,female,1.0,1,1,False,Miss,0,1,False,True,False,False,True,False,False
1156,,2,male,30.0,0,0,False,Mr,2,1,False,False,True,True,False,False,False
1157,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False
1158,,1,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False
1159,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False
1160,,3,female,29.881137667304014,0,0,False,Miss,1,1,False,True,False,False,True,False,False
1161,,3,male,17.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False
1162,,1,male,46.0,0,0,True,Mr,3,3,False,False,True,True,False,False,False
1163,,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False
1164,,1,female,26.0,1,0,True,Mrs,1,3,False,False,True,False,False,True,False
1165,,3,female,29.881137667304014,1,0,False,Miss,1,2,True,False,False,False,True,False,False
1166,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,False,True,True,False,False,False
1167,,2,female,20.0,1,0,False,Miss,0,2,False,True,False,False,True,False,False
1168,,2,male,28.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
1169,,2,male,40.0,1,0,False,Mr,3,2,False,True,False,True,False,False,False
1170,,2,male,30.0,1,0,False,Mr,2,2,False,True,False,True,False,False,False
1171,,2,male,22.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False
1172,,3,female,23.0,0,0,False,Miss,1,1,False,True,False,False,True,False,False
1173,,3,male,0.75,1,1,False,Master,0,1,False,True,False,False,False,False,False
1174,,3,female,29.881137667304014,0,0,False,Miss,1,0,True,False,False,False,True,False,False
1175,,3,female,9.0,1,1,False,Miss,0,2,False,False,True,False,True,False,False
1176,,3,female,2.0,1,1,False,Miss,0,2,False,True,False,False,True,False,False
1177,,3,male,36.0,0,0,False,Mr,3,0,False,True,False,True,False,False,False
1178,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False
1179,,1,male,24.0,1,0,True,Mr,1,3,False,True,False,True,False,False,False
1180,,3,male,29.881137667304014,0,0,True,Mr,1,0,False,False,True,True,False,False,False
1181,,3,male,29.881137667304014,0,0,False,Mr,1,1,False,True,False,True,False,False,False
1182,,1,male,29.881137667304014,0,0,False,Mr,1,3,False,True,False,True,False,False,False
1183,,3,female,30.0,0,0,False,Miss,2,0,True,False,False,False,True,False,False
1184,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,False,True,True,False,False,False
1185,,1,male,53.0,1,1,True,Unique,3,3,False,True,False,False,False,False,True
1186,,3,male,36.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False
1187,,3,male,26.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False
1188,,2,female,1.0,1,2,False,Miss,0,3,False,False,True,False,True,False,False
1189,,3,male,29.881137667304014,2,0,False,Mr,1,2,False,False,True,True,False,False,False
1190,,1,male,30.0,0,0,False,Mr,2,3,False,True,False,True,False,False,False
1191,,3,male,29.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False
1192,,3,male,32.0,0,0,False,Mr,2,0,False,True,False,True,False,False,False
1193,,2,male,29.881137667304014,0,0,True,Mr,1,2,False,False,True,True,False,False,False
1194,,2,male,43.0,0,1,False,Mr,3,2,False,True,False,True,False,False,False
1195,,3,male,24.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
1196,,3,female,29.881137667304014,0,0,False,Miss,1,0,True,False,False,False,True,False,False
1197,,1,female,64.0,1,1,True,Mrs,3,2,False,True,False,False,False,True,False
1198,,1,male,30.0,1,2,True,Mr,2,3,False,True,False,True,False,False,False
1199,,3,male,0.83,0,1,False,Master,0,1,False,True,False,False,False,False,False
1200,,1,male,55.0,1,1,True,Mr,3,3,False,True,False,True,False,False,False
1201,,3,female,45.0,1,0,False,Mrs,3,1,False,True,False,False,False,True,False
1202,,3,male,18.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False
1203,,3,male,22.0,0,0,False,Mr,0,0,False,False,True,True,False,False,False
1204,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False
1205,,3,female,37.0,0,0,False,Miss,3,0,True,False,False,False,True,False,False
1206,,1,female,55.0,0,0,True,Mrs,3,3,False,False,True,False,False,True,False
1207,,3,female,17.0,0,0,False,Miss,0,0,True,False,False,False,True,False,False
1208,,1,male,57.0,1,0,True,Mr,3,3,False,False,True,True,False,False,False
1209,,2,male,19.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False
1210,,3,male,27.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False
1211,,2,male,22.0,2,0,False,Mr,0,3,False,True,False,True,False,False,False
1212,,3,male,26.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False
1213,,3,male,25.0,0,0,True,Mr,1,0,False,False,True,True,False,False,False
1214,,2,male,26.0,0,0,True,Mr,1,1,False,True,False,True,False,False,False
1215,,1,male,33.0,0,0,False,Mr,2,2,False,True,False,True,False,False,False
1216,,1,female,39.0,0,0,False,Miss,3,3,False,True,False,False,True,False,False
1217,,3,male,23.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False
1218,,2,female,12.0,2,1,True,Miss,0,3,False,True,False,False,True,False,False
1219,,1,male,46.0,0,0,False,Mr,3,3,False,False,True,True,False,False,False
1220,,2,male,29.0,1,0,False,Mr,1,2,False,True,False,True,False,False,False
1221,,2,male,21.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False
1222,,2,female,48.0,0,2,False,Mrs,3,3,False,True,False,False,False,True,False
1223,,1,male,39.0,0,0,True,Mr,3,2,False,False,True,True,False,False,False
1224,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,False,True,True,False,False,False
1225,,3,female,19.0,1,1,False,Mrs,0,2,False,False,True,False,False,True,False
1226,,3,male,27.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False
1227,,1,male,30.0,0,0,True,Mr,2,2,False,True,False,True,False,False,False
1228,,2,male,32.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False
1229,,3,male,39.0,0,2,False,Mr,3,0,False,False,True,True,False,False,False
1230,,2,male,25.0,0,0,False,Mr,1,3,False,True,False,True,False,False,False
1231,,3,male,29.881137667304014,0,0,False,Master,1,0,False,False,True,False,False,False,False
1232,,2,male,18.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False
1233,,3,male,32.0,0,0,False,Mr,2,0,False,True,False,True,False,False,False
1234,,3,male,29.881137667304014,1,9,False,Mr,1,3,False,True,False,True,False,False,False
1235,,1,female,58.0,0,1,True,Mrs,3,3,False,False,True,False,False,True,False
1236,,3,male,29.881137667304014,1,1,False,Master,1,2,False,True,False,False,False,False,False
1237,,3,female,16.0,0,0,False,Miss,0,0,False,True,False,False,True,False,False
1238,,2,male,26.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
1239,,3,female,38.0,0,0,False,Mrs,3,0,False,False,True,False,False,True,False
1240,,2,male,24.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
1241,,2,female,31.0,0,0,False,Miss,2,2,False,True,False,False,True,False,False
1242,,1,female,45.0,0,1,True,Mrs,3,3,False,False,True,False,False,True,False
1243,,2,male,25.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
1244,,2,male,18.0,0,0,False,Mr,0,3,False,True,False,True,False,False,False
1245,,2,male,49.0,1,2,False,Mr,3,3,False,True,False,True,False,False,False
1246,,3,female,0.17,1,2,False,Miss,0,2,False,True,False,False,True,False,False
1247,,1,male,50.0,0,0,True,Mr,3,2,False,True,False,True,False,False,False
1248,,1,female,59.0,2,0,True,Mrs,3,3,False,True,False,False,False,True,False
1249,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False
1250,,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False
1251,,3,female,30.0,1,0,False,Mrs,2,2,False,True,False,False,False,True,False
1252,,3,male,14.5,8,2,False,Master,0,3,False,True,False,False,False,False,False
1253,,2,female,24.0,1,1,False,Mrs,1,3,False,False,True,False,False,True,False
1254,,2,female,31.0,0,0,False,Mrs,2,2,False,True,False,False,False,True,False
1255,,3,male,27.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False
1256,,1,female,25.0,1,0,True,Mrs,1,3,False,False,True,False,False,True,False
1257,,3,female,29.881137667304014,1,9,False,Mrs,1,3,False,True,False,False,False,True,False
1258,,3,male,29.881137667304014,1,0,False,Mr,1,2,False,False,True,True,False,False,False
1259,,3,female,22.0,0,0,False,Miss,0,3,False,True,False,False,True,False,False
1260,,1,female,45.0,0,1,False,Mrs,3,3,False,False,True,False,False,True,False
1261,,2,male,29.0,0,0,False,Mr,1,1,False,False,True,True,False,False,False
1262,,2,male,21.0,1,0,False,Mr,0,1,False,True,False,True,False,False,False
1263,,1,female,31.0,0,0,True,Miss,2,3,False,False,True,False,True,False,False
1264,,1,male,49.0,0,0,True,Mr,3,0,False,True,False,True,False,False,False
1265,,2,male,44.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False
1266,,1,female,54.0,1,1,True,Mrs,3,3,False,True,False,False,False,True,False
1267,,1,female,45.0,0,0,False,Miss,3,3,False,False,True,False,True,False,False
1268,,3,female,22.0,2,0,False,Miss,0,1,False,True,False,False,True,False,False
1269,,2,male,21.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False
1270,,1,male,55.0,0,0,True,Mr,3,3,False,True,False,True,False,False,False
1271,,3,male,5.0,4,2,False,Master,0,3,False,True,False,False,False,False,False
1272,,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False
1273,,3,male,26.0,0,0,False,Mr,1,0,True,False,False,True,False,False,False
1274,,3,female,29.881137667304014,0,0,False,Mrs,1,2,False,True,False,False,False,True,False
1275,,3,female,19.0,1,0,False,Mrs,0,2,False,True,False,False,False,True,False
1276,,2,male,29.881137667304014,0,0,False,Mr,1,1,False,True,False,True,False,False,False
1277,,2,female,24.0,1,2,False,Miss,1,3,False,True,False,False,True,False,False
1278,,3,male,24.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False
1279,,2,male,57.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False
1280,,3,male,21.0,0,0,False,Mr,0,0,True,False,False,True,False,False,False
1281,,3,male,6.0,3,1,False,Master,0,2,False,True,False,False,False,False,False
1282,,1,male,23.0,0,0,True,Mr,1,3,False,True,False,True,False,False,False
1283,,1,female,51.0,0,1,True,Mrs,3,3,False,True,False,False,False,True,False
1284,,3,male,13.0,0,2,False,Master,0,2,False,True,False,False,False,False,False
1285,,2,male,47.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False
1286,,3,male,29.0,3,1,False,Mr,1,2,False,True,False,True,False,False,False
1287,,1,female,18.0,1,0,True,Mrs,0,3,False,True,False,False,False,True,False
1288,,3,male,24.0,0,0,False,Mr,1,0,True,False,False,True,False,False,False
1289,,1,female,48.0,1,1,True,Mrs,3,3,False,False,True,False,False,True,False
1290,,3,male,22.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False
1291,,3,male,31.0,0,0,False,Mr,2,0,True,False,False,True,False,False,False
1292,,1,female,30.0,0,0,True,Miss,2,3,False,True,False,False,True,False,False
1293,,2,male,38.0,1,0,False,Mr,3,2,False,True,False,True,False,False,False
1294,,1,female,22.0,0,1,False,Miss,0,3,False,False,True,False,True,False,False
1295,,1,male,17.0,0,0,False,Mr,0,3,False,True,False,True,False,False,False
1296,,1,male,43.0,1,0,True,Mr,3,2,False,False,True,True,False,False,False
1297,,2,male,20.0,0,0,True,Mr,0,1,False,False,True,True,False,False,False
1298,,2,male,23.0,1,0,False,Mr,1,1,False,True,False,True,False,False,False
1299,,1,male,50.0,1,1,True,Mr,3,3,False,False,True,True,False,False,False
1300,,3,female,29.881137667304014,0,0,False,Miss,1,0,True,False,False,False,True,False,False
1301,,3,female,3.0,1,1,False,Miss,0,1,False,True,False,False,True,False,False
1302,,3,female,29.881137667304014,0,0,False,Miss,1,0,True,False,False,False,True,False,False
1303,,1,female,37.0,1,0,True,Mrs,3,3,True,False,False,False,False,True,False
1304,,3,female,28.0,0,0,False,Miss,1,0,False,True,False,False,True,False,False
1305,,3,male,29.881137667304014,0,0,False,Mr,1,1,False,True,False,True,False,False,False
1306,,1,female,39.0,0,0,True,Unique,3,3,False,False,True,False,False,False,True
1307,,3,male,38.5,0,0,False,Mr,3,0,False,True,False,True,False,False,False
1308,,3,male,29.881137667304014,0,0,False,Mr,1,1,False,True,False,True,False,False,False
1309,,3,male,29.881137667304014,1,1,False,Master,1,2,False,False,True,False,False,False,False
