,PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,HasCabin,Title,CatAge,CatFare,Embarked_Q,Embarked_S,Embarked_C,Title_Mr,Title_Miss,Title_Mrs,Title_Unique,TravelAlone
885,886,0.0,3,female,39.0,0,5,False,Mrs,3,2,True,False,False,False,False,True,False,0
886,887,0.0,2,male,27.0,0,0,False,Unique,1,1,False,True,False,False,False,False,True,1
887,888,1.0,1,female,19.0,0,0,True,Miss,0,2,False,True,False,False,True,False,False,1
888,889,0.0,3,female,29.881137667304014,1,2,False,Miss,1,2,False,True,False,False,True,False,False,0
889,890,1.0,1,male,26.0,0,0,True,Mr,1,2,False,False,True,True,False,False,False,1
890,891,0.0,3,male,32.0,0,0,False,Mr,2,0,True,False,False,True,False,False,False,1
891,892,,3,male,34.5,0,0,False,Mr,2,0,True,False,False,True,False,False,False,1
892,893,,3,female,47.0,1,0,False,Mrs,3,0,False,True,False,False,False,True,False,0
893,894,,2,male,62.0,0,0,False,Mr,3,1,True,False,False,True,False,False,False,1
894,895,,3,male,27.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
895,896,,3,female,22.0,1,1,False,Mrs,0,1,False,True,False,False,False,True,False,0
896,897,,3,male,14.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False,1
897,898,,3,female,30.0,0,0,False,Miss,2,0,True,False,False,False,True,False,False,1
898,899,,2,male,26.0,1,1,False,Mr,1,2,False,True,False,True,False,False,False,0
899,900,,3,female,18.0,0,0,False,Mrs,0,0,False,False,True,False,False,True,False,1
900,901,,3,male,21.0,2,0,False,Mr,0,2,False,True,False,True,False,False,False,0
901,902,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
902,903,,1,male,46.0,0,0,False,Mr,3,2,False,True,False,True,False,False,False,1
903,904,,1,female,23.0,1,0,True,Mrs,1,3,False,True,False,False,False,True,False,0
904,905,,2,male,63.0,1,0,False,Mr,3,2,False,True,False,True,False,False,False,0
905,906,,1,female,47.0,1,0,True,Mrs,3,3,False,True,False,False,False,True,False,0
906,907,,2,female,24.0,1,0,False,Mrs,1,2,False,False,True,False,False,True,False,0
907,908,,2,male,35.0,0,0,False,Mr,2,1,True,False,False,True,False,False,False,1
908,909,,3,male,21.0,0,0,False,Mr,0,0,False,False,True,True,False,False,False,1
909,910,,3,female,27.0,1,0,False,Miss,1,1,False,True,False,False,True,False,False,0
910,911,,3,female,45.0,0,0,False,Mrs,3,0,False,False,True,False,False,True,False,1
911,912,,1,male,55.0,1,0,False,Mr,3,3,False,False,True,True,False,False,False,0
912,913,,3,male,9.0,0,1,False,Master,0,0,False,True,False,False,False,False,False,0
913,914,,1,female,29.881137667304014,0,0,False,Mrs,1,3,False,True,False,False,False,True,False,1
914,915,,1,male,21.0,0,1,False,Mr,0,3,False,False,True,True,False,False,False,0
915,916,,1,female,48.0,1,3,True,Mrs,3,3,False,False,True,False,False,True,False,0
916,917,,3,male,50.0,1,0,False,Mr,3,2,False,True,False,True,False,False,False,0
917,918,,1,female,22.0,0,1,True,Miss,0,3,False,False,True,False,True,False,False,0
918,919,,3,male,22.5,0,0,False,Mr,1,0,False,False,True,True,False,False,False,1
919,920,,1,male,41.0,0,0,True,Mr,3,2,False,True,False,True,False,False,False,1
920,921,,3,male,29.881137667304014,2,0,False,Mr,1,2,False,False,True,True,False,False,False,0
921,922,,2,male,50.0,1,0,False,Mr,3,2,False,True,False,True,False,False,False,0
922,923,,2,male,24.0,2,0,False,Mr,1,3,False,True,False,True,False,False,False,0
923,924,,3,female,33.0,1,2,False,Mrs,2,2,False,True,False,False,False,True,False,0
924,925,,3,female,29.881137667304014,1,2,False,Mrs,1,2,False,True,False,False,False,True,False,0
925,926,,1,male,30.0,1,0,True,Mr,2,3,False,False,True,True,False,False,False,0
926,927,,3,male,18.5,0,0,False,Mr,0,0,False,False,True,True,False,False,False,1
927,928,,3,female,29.881137667304014,0,0,False,Miss,1,1,False,True,False,False,True,False,False,1
928,929,,3,female,21.0,0,0,False,Miss,0,1,False,True,False,False,True,False,False,1
929,930,,3,male,25.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
930,931,,3,male,29.881137667304014,0,0,False,Mr,1,3,False,True,False,True,False,False,False,1
931,932,,3,male,39.0,0,1,False,Mr,3,1,False,False,True,True,False,False,False,0
932,933,,1,male,29.881137667304014,0,0,True,Mr,1,2,False,True,False,True,False,False,False,1
933,934,,3,male,41.0,0,0,False,Mr,3,0,False,True,False,True,False,False,False,1
934,935,,2,female,30.0,0,0,False,Mrs,2,1,False,True,False,False,False,True,False,1
935,936,,1,female,45.0,1,0,True,Mrs,3,3,False,True,False,False,False,True,False,0
936,937,,3,male,25.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
937,938,,1,male,45.0,0,0,True,Mr,3,2,False,False,True,True,False,False,False,1
938,939,,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False,1
939,940,,1,female,60.0,0,0,True,Mrs,3,3,False,False,True,False,False,True,False,1
940,941,,3,female,36.0,0,2,False,Mrs,3,2,False,True,False,False,False,True,False,0
941,942,,1,male,24.0,1,0,True,Mr,1,3,False,True,False,True,False,False,False,0
942,943,,2,male,27.0,0,0,False,Mr,1,2,False,False,True,True,False,False,False,1
943,944,,2,female,20.0,2,1,False,Miss,0,2,False,True,False,False,True,False,False,0
944,945,,1,female,28.0,3,2,True,Miss,1,3,False,True,False,False,True,False,False,0
945,946,,2,male,29.881137667304014,0,0,False,Mr,1,2,False,False,True,True,False,False,False,1
946,947,,3,male,10.0,4,1,False,Master,0,2,True,False,False,False,False,False,False,0
947,948,,3,male,35.0,0,0,False,Mr,2,0,False,True,False,True,False,False,False,1
948,949,,3,male,25.0,0,0,True,Mr,1,0,False,True,False,True,False,False,False,1
949,950,,3,male,29.881137667304014,1,0,False,Mr,1,2,False,True,False,True,False,False,False,0
950,951,,1,female,36.0,0,0,True,Miss,3,3,False,False,True,False,True,False,False,1
951,952,,3,male,17.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False,1
952,953,,2,male,32.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False,1
953,954,,3,male,18.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False,1
954,955,,3,female,22.0,0,0,False,Miss,0,0,True,False,False,False,True,False,False,1
955,956,,1,male,13.0,2,2,True,Master,0,3,False,False,True,False,False,False,False,0
956,957,,2,female,29.881137667304014,0,0,False,Mrs,1,2,False,True,False,False,False,True,False,1
957,958,,3,female,18.0,0,0,False,Miss,0,0,True,False,False,False,True,False,False,1
958,959,,1,male,47.0,0,0,False,Mr,3,3,False,True,False,True,False,False,False,1
959,960,,1,male,31.0,0,0,True,Mr,2,2,False,False,True,True,False,False,False,1
960,961,,1,female,60.0,1,4,True,Mrs,3,3,False,True,False,False,False,True,False,0
961,962,,3,female,24.0,0,0,False,Miss,1,0,True,False,False,False,True,False,False,1
962,963,,3,male,21.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False,1
963,964,,3,female,29.0,0,0,False,Miss,1,1,False,True,False,False,True,False,False,1
964,965,,1,male,28.5,0,0,True,Mr,1,2,False,False,True,True,False,False,False,1
965,966,,1,female,35.0,0,0,True,Miss,2,3,False,False,True,False,True,False,False,1
966,967,,1,male,32.5,0,0,True,Mr,2,3,False,False,True,True,False,False,False,1
967,968,,3,male,29.881137667304014,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
968,969,,1,female,55.0,2,0,True,Mrs,3,2,False,True,False,False,False,True,False,0
969,970,,2,male,30.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False,1
970,971,,3,female,24.0,0,0,False,Miss,1,0,True,False,False,False,True,False,False,1
971,972,,3,male,6.0,1,1,False,Master,0,2,False,False,True,False,False,False,False,0
972,973,,1,male,67.0,1,0,True,Mr,3,3,False,True,False,True,False,False,False,0
973,974,,1,male,49.0,0,0,False,Mr,3,2,False,True,False,True,False,False,False,1
974,975,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
975,976,,2,male,29.881137667304014,0,0,False,Mr,1,1,True,False,False,True,False,False,False,1
976,977,,3,male,29.881137667304014,1,0,False,Mr,1,1,False,False,True,True,False,False,False,0
977,978,,3,female,27.0,0,0,False,Miss,1,0,True,False,False,False,True,False,False,1
978,979,,3,female,18.0,0,0,False,Miss,0,1,False,True,False,False,True,False,False,1
979,980,,3,female,29.881137667304014,0,0,False,Miss,1,0,True,False,False,False,True,False,False,1
980,981,,2,male,2.0,1,1,False,Master,0,2,False,True,False,False,False,False,False,0
981,982,,3,female,22.0,1,0,False,Mrs,0,1,False,True,False,False,False,True,False,0
982,983,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
983,984,,1,female,27.0,1,2,True,Mrs,1,3,False,True,False,False,False,True,False,0
984,985,,3,male,29.881137667304014,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
985,986,,1,male,25.0,0,0,False,Mr,1,2,False,False,True,True,False,False,False,1
986,987,,3,male,25.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
987,988,,1,female,76.0,1,0,True,Mrs,3,3,False,True,False,False,False,True,False,0
988,989,,3,male,29.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
989,990,,3,female,20.0,0,0,False,Miss,0,0,False,True,False,False,True,False,False,1
990,991,,3,male,33.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False,1
991,992,,1,female,43.0,1,0,True,Mrs,3,3,False,False,True,False,False,True,False,0
992,993,,2,male,27.0,1,0,False,Mr,1,2,False,True,False,True,False,False,False,0
993,994,,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False,1
994,995,,3,male,26.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
995,996,,3,female,16.0,1,1,False,Mrs,0,1,False,False,True,False,False,True,False,0
996,997,,3,male,28.0,0,0,False,Mr,1,2,False,True,False,True,False,False,False,1
997,998,,3,male,21.0,0,0,False,Mr,0,0,True,False,False,True,False,False,False,1
998,999,,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False,1
999,1000,,3,male,29.881137667304014,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
1000,1001,,2,male,18.5,0,0,True,Mr,0,1,False,True,False,True,False,False,False,1
1001,1002,,2,male,41.0,0,0,False,Mr,3,2,False,False,True,True,False,False,False,1
1002,1003,,3,female,29.881137667304014,0,0,False,Miss,1,0,True,False,False,False,True,False,False,1
1003,1004,,1,female,36.0,0,0,True,Miss,3,3,False,False,True,False,True,False,False,1
1004,1005,,3,female,18.5,0,0,False,Miss,0,0,True,False,False,False,True,False,False,1
1005,1006,,1,female,63.0,1,0,True,Mrs,3,3,False,True,False,False,False,True,False,0
1006,1007,,3,male,18.0,1,0,False,Mr,0,1,False,False,True,True,False,False,False,0
1007,1008,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,False,True,True,False,False,False,1
1008,1009,,3,female,1.0,1,1,True,Miss,0,2,False,True,False,False,True,False,False,0
1009,1010,,1,male,36.0,0,0,True,Mr,3,3,False,False,True,True,False,False,False,1
1010,1011,,2,female,29.0,1,0,False,Mrs,1,2,False,True,False,False,False,True,False,0
1011,1012,,2,female,12.0,0,0,False,Miss,0,2,False,True,False,False,True,False,False,1
1012,1013,,3,male,29.881137667304014,1,0,False,Mr,1,0,True,False,False,True,False,False,False,0
1013,1014,,1,female,35.0,1,0,True,Mrs,2,3,False,False,True,False,False,True,False,0
1014,1015,,3,male,28.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
1015,1016,,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False,1
1016,1017,,3,female,17.0,0,1,False,Miss,0,2,False,True,False,False,True,False,False,0
1017,1018,,3,male,22.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False,1
1018,1019,,3,female,29.881137667304014,2,0,False,Miss,1,2,True,False,False,False,True,False,False,0
1019,1020,,2,male,42.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False,1
1020,1021,,3,male,24.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
1021,1022,,3,male,32.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False,1
1022,1023,,1,male,53.0,0,0,True,Unique,3,2,False,False,True,False,False,False,True,1
1023,1024,,3,female,29.881137667304014,0,4,False,Mrs,1,2,False,True,False,False,False,True,False,0
1024,1025,,3,male,29.881137667304014,1,0,False,Mr,1,0,False,False,True,True,False,False,False,0
1025,1026,,3,male,43.0,0,0,False,Mr,3,0,False,True,False,True,False,False,False,1
1026,1027,,3,male,24.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
1027,1028,,3,male,26.5,0,0,False,Mr,1,0,False,False,True,True,False,False,False,1
1028,1029,,2,male,26.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
1029,1030,,3,female,23.0,0,0,False,Miss,1,1,False,True,False,False,True,False,False,1
1030,1031,,3,male,40.0,1,6,False,Mr,3,3,False,True,False,True,False,False,False,0
1031,1032,,3,female,10.0,5,2,False,Miss,0,3,False,True,False,False,True,False,False,0
1032,1033,,1,female,33.0,0,0,False,Miss,2,3,False,True,False,False,True,False,False,1
1033,1034,,1,male,61.0,1,3,True,Mr,3,3,False,False,True,True,False,False,False,0
1034,1035,,2,male,28.0,0,0,False,Mr,1,2,False,True,False,True,False,False,False,1
1035,1036,,1,male,42.0,0,0,False,Mr,3,2,False,True,False,True,False,False,False,1
1036,1037,,3,male,31.0,3,0,False,Mr,2,2,False,True,False,True,False,False,False,0
1037,1038,,1,male,29.881137667304014,0,0,True,Mr,1,3,False,True,False,True,False,False,False,1
1038,1039,,3,male,22.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False,1
1039,1040,,1,male,29.881137667304014,0,0,False,Mr,1,2,False,True,False,True,False,False,False,1
1040,1041,,2,male,30.0,1,1,False,Unique,2,2,False,True,False,False,False,False,True,0
1041,1042,,1,female,23.0,0,1,True,Mrs,1,3,False,False,True,False,False,True,False,0
1042,1043,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,False,True,True,False,False,False,1
1043,1044,,3,male,60.5,0,0,False,Mr,3,3,False,True,False,True,False,False,False,1
1044,1045,,3,female,36.0,0,2,False,Mrs,3,1,False,True,False,False,False,True,False,0
1045,1046,,3,male,13.0,4,2,False,Master,0,3,False,True,False,False,False,False,False,0
1046,1047,,3,male,24.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
1047,1048,,1,female,29.0,0,0,True,Miss,1,3,False,True,False,False,True,False,False,1
1048,1049,,3,female,23.0,0,0,False,Miss,1,0,False,True,False,False,True,False,False,1
1049,1050,,1,male,42.0,0,0,True,Mr,3,2,False,True,False,True,False,False,False,1
1050,1051,,3,female,26.0,0,2,False,Mrs,1,1,False,True,False,False,False,True,False,0
1051,1052,,3,female,29.881137667304014,0,0,False,Miss,1,0,True,False,False,False,True,False,False,1
1052,1053,,3,male,7.0,1,1,False,Master,0,2,False,False,True,False,False,False,False,0
1053,1054,,2,female,26.0,0,0,False,Miss,1,1,False,True,False,False,True,False,False,1
1054,1055,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
1055,1056,,2,male,41.0,0,0,False,Unique,3,1,False,True,False,False,False,False,True,1
1056,1057,,3,female,26.0,1,1,False,Mrs,1,2,False,True,False,False,False,True,False,0
1057,1058,,1,male,48.0,0,0,True,Mr,3,3,False,False,True,True,False,False,False,1
1058,1059,,3,male,18.0,2,2,False,Mr,0,3,False,True,False,True,False,False,False,0
1059,1060,,1,female,29.881137667304014,0,0,False,Mrs,1,2,False,False,True,False,False,True,False,1
1060,1061,,3,female,22.0,0,0,False,Miss,0,1,False,True,False,False,True,False,False,1
1061,1062,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
1062,1063,,3,male,27.0,0,0,False,Mr,1,0,False,False,True,True,False,False,False,1
1063,1064,,3,male,23.0,1,0,False,Mr,1,1,False,True,False,True,False,False,False,0
1064,1065,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,False,True,True,False,False,False,1
1065,1066,,3,male,40.0,1,5,False,Mr,3,3,False,True,False,True,False,False,False,0
1066,1067,,2,female,15.0,0,2,False,Miss,0,3,False,True,False,False,True,False,False,0
1067,1068,,2,female,20.0,0,0,False,Miss,0,3,False,True,False,False,True,False,False,1
1068,1069,,1,male,54.0,1,0,True,Mr,3,3,False,False,True,True,False,False,False,0
1069,1070,,2,female,36.0,0,3,True,Mrs,3,3,False,True,False,False,False,True,False,0
1070,1071,,1,female,64.0,0,2,True,Mrs,3,3,False,False,True,False,False,True,False,0
1071,1072,,2,male,30.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False,1
1072,1073,,1,male,37.0,1,1,True,Mr,3,3,False,False,True,True,False,False,False,0
1073,1074,,1,female,18.0,1,0,True,Mrs,0,3,False,True,False,False,False,True,False,0
1074,1075,,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False,1
1075,1076,,1,female,27.0,1,1,True,Mrs,1,3,False,False,True,False,False,True,False,0
1076,1077,,2,male,40.0,0,0,False,Mr,3,2,False,True,False,True,False,False,False,1
1077,1078,,2,female,21.0,0,1,False,Miss,0,2,False,True,False,False,True,False,False,0
1078,1079,,3,male,17.0,2,0,False,Mr,0,1,False,True,False,True,False,False,False,0
1079,1080,,3,female,29.881137667304014,8,2,False,Miss,1,3,False,True,False,False,True,False,False,0
1080,1081,,2,male,40.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False,1
1081,1082,,2,male,34.0,1,0,False,Mr,2,2,False,True,False,True,False,False,False,0
1082,1083,,1,male,29.881137667304014,0,0,False,Mr,1,2,False,True,False,True,False,False,False,1
1083,1084,,3,male,11.5,1,1,False,Master,0,2,False,True,False,False,False,False,False,0
1084,1085,,2,male,61.0,0,0,False,Mr,3,1,True,False,False,True,False,False,False,1
1085,1086,,2,male,8.0,0,2,False,Master,0,3,False,True,False,False,False,False,False,0
1086,1087,,3,male,33.0,0,0,False,Mr,2,0,False,True,False,True,False,False,False,1
1087,1088,,1,male,6.0,0,2,True,Master,0,3,False,False,True,False,False,False,False,0
1088,1089,,3,female,18.0,0,0,False,Miss,0,0,False,True,False,False,True,False,False,1
1089,1090,,2,male,23.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
1090,1091,,3,female,29.881137667304014,0,0,False,Mrs,1,1,False,True,False,False,False,True,False,1
1091,1092,,3,female,29.881137667304014,0,0,False,Miss,1,2,True,False,False,False,True,False,False,1
1092,1093,,3,male,0.33,0,2,False,Master,0,1,False,True,False,False,False,False,False,0
1093,1094,,1,male,47.0,1,0,True,Unique,3,3,False,False,True,False,False,False,True,0
1094,1095,,2,female,8.0,1,1,False,Miss,0,2,False,True,False,False,True,False,False,0
1095,1096,,2,male,25.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
1096,1097,,1,male,29.881137667304014,0,0,False,Mr,1,2,False,False,True,True,False,False,False,1
1097,1098,,3,female,35.0,0,0,False,Miss,2,0,True,False,False,False,True,False,False,1
1098,1099,,2,male,24.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
1099,1100,,1,female,33.0,0,0,True,Miss,2,2,False,False,True,False,True,False,False,1
1100,1101,,3,male,25.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
1101,1102,,3,male,32.0,0,0,False,Mr,2,2,False,True,False,True,False,False,False,1
1102,1103,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
1103,1104,,2,male,17.0,0,0,False,Mr,0,3,False,True,False,True,False,False,False,1
1104,1105,,2,female,60.0,1,0,False,Mrs,3,2,False,True,False,False,False,True,False,0
1105,1106,,3,female,38.0,4,2,False,Miss,3,0,False,True,False,False,True,False,False,0
1106,1107,,1,male,42.0,0,0,True,Mr,3,3,False,True,False,True,False,False,False,1
1107,1108,,3,female,29.881137667304014,0,0,False,Miss,1,0,True,False,False,False,True,False,False,1
1108,1109,,1,male,57.0,1,1,False,Mr,3,3,False,True,False,True,False,False,False,0
1109,1110,,1,female,50.0,1,1,True,Mrs,3,3,False,False,True,False,False,True,False,0
1110,1111,,3,male,29.881137667304014,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
1111,1112,,2,female,30.0,1,0,False,Miss,2,1,False,False,True,False,True,False,False,0
1112,1113,,3,male,21.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False,1
1113,1114,,2,female,22.0,0,0,True,Mrs,0,1,False,True,False,False,False,True,False,1
1114,1115,,3,male,21.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False,1
1115,1116,,1,female,53.0,0,0,False,Mrs,3,2,False,False,True,False,False,True,False,1
1116,1117,,3,female,29.881137667304014,0,2,False,Mrs,1,2,False,False,True,False,False,True,False,0
1117,1118,,3,male,23.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
1118,1119,,3,female,29.881137667304014,0,0,False,Miss,1,0,True,False,False,False,True,False,False,1
1119,1120,,3,male,40.5,0,0,False,Mr,3,2,False,True,False,True,False,False,False,1
1120,1121,,2,male,36.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False,1
1121,1122,,2,male,14.0,0,0,False,Mr,0,3,False,True,False,True,False,False,False,1
1122,1123,,1,female,21.0,0,0,False,Miss,0,2,False,True,False,False,True,False,False,1
1123,1124,,3,male,21.0,1,0,False,Mr,0,0,False,True,False,True,False,False,False,0
1124,1125,,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False,1
1125,1126,,1,male,39.0,1,0,True,Mr,3,3,False,False,True,True,False,False,False,0
1126,1127,,3,male,20.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False,1
1127,1128,,1,male,64.0,1,0,True,Mr,3,3,False,False,True,True,False,False,False,0
1128,1129,,3,male,20.0,0,0,False,Mr,0,0,False,False,True,True,False,False,False,1
1129,1130,,2,female,18.0,1,1,False,Miss,0,1,False,True,False,False,True,False,False,0
1130,1131,,1,female,48.0,1,0,True,Mrs,3,3,False,False,True,False,False,True,False,0
1131,1132,,1,female,55.0,0,0,False,Mrs,3,2,False,False,True,False,False,True,False,1
1132,1133,,2,female,45.0,0,2,False,Mrs,3,2,False,True,False,False,False,True,False,0
1133,1134,,1,male,45.0,1,1,True,Mr,3,3,False,False,True,True,False,False,False,0
1134,1135,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
1135,1136,,3,male,29.881137667304014,1,2,False,Master,1,2,False,True,False,False,False,False,False,0
1136,1137,,1,male,41.0,1,0,True,Mr,3,3,False,True,False,True,False,False,False,0
1137,1138,,2,female,22.0,0,0,False,Mrs,0,2,False,True,False,False,False,True,False,1
1138,1139,,2,male,42.0,1,1,False,Mr,3,3,False,True,False,True,False,False,False,0
1139,1140,,2,female,29.0,1,0,False,Mrs,1,2,False,True,False,False,False,True,False,0
1140,1141,,3,female,29.881137667304014,1,0,False,Mrs,1,1,False,False,True,False,False,True,False,0
1141,1142,,2,female,0.92,1,2,False,Miss,0,2,False,True,False,False,True,False,False,0
1142,1143,,3,male,20.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False,1
1143,1144,,1,male,27.0,1,0,True,Mr,1,3,False,False,True,True,False,False,False,0
1144,1145,,3,male,24.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
1145,1146,,3,male,32.5,0,0,False,Mr,2,1,False,True,False,True,False,False,False,1
1146,1147,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
1147,1148,,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False,1
1148,1149,,3,male,28.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
1149,1150,,2,female,19.0,0,0,False,Miss,0,1,False,True,False,False,True,False,False,1
1150,1151,,3,male,21.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False,1
1151,1152,,3,male,36.5,1,0,False,Mr,3,2,False,True,False,True,False,False,False,0
1152,1153,,3,male,21.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False,1
1153,1154,,2,female,29.0,0,2,False,Mrs,1,2,False,True,False,False,False,True,False,0
1154,1155,,3,female,1.0,1,1,False,Miss,0,1,False,True,False,False,True,False,False,0
1155,1156,,2,male,30.0,0,0,False,Mr,2,1,False,False,True,True,False,False,False,1
1156,1157,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
1157,1158,,1,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
1158,1159,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
1159,1160,,3,female,29.881137667304014,0,0,False,Miss,1,1,False,True,False,False,True,False,False,1
1160,1161,,3,male,17.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False,1
1161,1162,,1,male,46.0,0,0,True,Mr,3,3,False,False,True,True,False,False,False,1
1162,1163,,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False,1
1163,1164,,1,female,26.0,1,0,True,Mrs,1,3,False,False,True,False,False,True,False,0
1164,1165,,3,female,29.881137667304014,1,0,False,Miss,1,2,True,False,False,False,True,False,False,0
1165,1166,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,False,True,True,False,False,False,1
1166,1167,,2,female,20.0,1,0,False,Miss,0,2,False,True,False,False,True,False,False,0
1167,1168,,2,male,28.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
1168,1169,,2,male,40.0,1,0,False,Mr,3,2,False,True,False,True,False,False,False,0
1169,1170,,2,male,30.0,1,0,False,Mr,2,2,False,True,False,True,False,False,False,0
1170,1171,,2,male,22.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False,1
1171,1172,,3,female,23.0,0,0,False,Miss,1,1,False,True,False,False,True,False,False,1
1172,1173,,3,male,0.75,1,1,False,Master,0,1,False,True,False,False,False,False,False,0
1173,1174,,3,female,29.881137667304014,0,0,False,Miss,1,0,True,False,False,False,True,False,False,1
1174,1175,,3,female,9.0,1,1,False,Miss,0,2,False,False,True,False,True,False,False,0
1175,1176,,3,female,2.0,1,1,False,Miss,0,2,False,True,False,False,True,False,False,0
1176,1177,,3,male,36.0,0,0,False,Mr,3,0,False,True,False,True,False,False,False,1
1177,1178,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
1178,1179,,1,male,24.0,1,0,True,Mr,1,3,False,True,False,True,False,False,False,0
1179,1180,,3,male,29.881137667304014,0,0,True,Mr,1,0,False,False,True,True,False,False,False,1
1180,1181,,3,male,29.881137667304014,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
1181,1182,,1,male,29.881137667304014,0,0,False,Mr,1,3,False,True,False,True,False,False,False,1
1182,1183,,3,female,30.0,0,0,False,Miss,2,0,True,False,False,False,True,False,False,1
1183,1184,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,False,True,True,False,False,False,1
1184,1185,,1,male,53.0,1,1,True,Unique,3,3,False,True,False,False,False,False,True,0
1185,1186,,3,male,36.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False,1
1186,1187,,3,male,26.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
1187,1188,,2,female,1.0,1,2,False,Miss,0,3,False,False,True,False,True,False,False,0
1188,1189,,3,male,29.881137667304014,2,0,False,Mr,1,2,False,False,True,True,False,False,False,0
1189,1190,,1,male,30.0,0,0,False,Mr,2,3,False,True,False,True,False,False,False,1
1190,1191,,3,male,29.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
